2018-06-08	598.59
2018-06-09	593.41
2018-06-10	525.25
2018-06-11	531.68
2018-06-12	494.14
2018-06-13	476.02
2018-06-14	519.75
2018-06-15	487.45
2018-06-16	497.31
2018-06-17	496.5
2018-06-18	517.47
2018-06-19	538.5
2018-06-20	536
2018-06-21	525.49
2018-06-22	462.01
2018-06-23	475.17
2018-06-24	454.79
2018-06-25	458.41
2018-06-26	429.08
2018-06-27	441.41
2018-06-28	420
2018-06-29	434.6
2018-06-30	453.29
2018-07-01	451.43
2018-07-02	476.34
2018-07-03	461.75
2018-07-04	466.9
2018-07-05	467.25
2018-07-06	469.3
2018-07-07	484.48
2018-07-08	486.08
2018-07-09	471.6
2018-07-10	432.59
2018-07-11	446.25
2018-07-12	431.46
2018-07-13	432.8
2018-07-14	434.13
2018-07-15	449.41
2018-07-16	478.18
2018-07-17	499.01
2018-07-18	478.81
2018-07-19	468.39
2018-07-20	448.21
2018-07-21	461.5
2018-07-22	456.9
2018-07-23	449
2018-07-24	478.79
2018-07-25	470.81
2018-07-26	461.42
2018-07-27	469.3
2018-07-28	468.12
2018-07-29	466.01
2018-07-30	456.46
2018-07-31	432.35
2018-08-01	419.6
2018-08-02	410.71
2018-08-03	417.8
2018-08-04	407
2018-08-05	408.83
2018-08-06	404.99
2018-08-07	378.08
2018-08-08	355.7
2018-08-09	363.99
2018-08-10	330.99
2018-08-11	318.02
2018-08-12	318.15
2018-08-13	284.11
2018-08-14	279.4
2018-08-15	281.21
2018-08-16	286.67
2018-08-17	317.54
2018-08-18	296.61
2018-08-19	300.03
2018-08-20	270.76
2018-08-21	281.49
2018-08-22	270.47
2018-08-23	275.87
2018-08-24	281.35
2018-08-25	277.97
2018-08-26	274.25
2018-08-27	287.99
2018-08-28	295.39
2018-08-29	289
2018-08-30	284.52
2018-08-31	281.94
2018-09-01	294.64
2018-09-02	295.06
2018-09-03	288.6
2018-09-04	285.43
2018-09-05	227.56
2018-09-06	229.03
2018-09-07	215.21
2018-09-08	197
2018-09-09	195.91
2018-09-10	196.94
2018-09-11	185.15
2018-09-12	182.79
2018-09-13	211.39
2018-09-14	210
2018-09-15	221.69
2018-09-16	220.19
2018-09-17	195.97
2018-09-18	208.5
2018-09-19	209.81
2018-09-20	224.41
2018-09-21	247.76
2018-09-22	240.71
2018-09-23	244.35
2018-09-24	228.01
2018-09-25	219.19
2018-09-26	214.15
2018-09-27	229
2018-09-28	220.67
2018-09-29	231.01
2018-09-30	232.27
2018-10-01	230.4
2018-10-02	224.85
2018-10-03	219.01
2018-10-04	221
2018-10-05	226.89
2018-10-06	223.85
2018-10-07	224.82
2018-10-08	227.68
2018-10-09	226.15
2018-10-10	223.61
2018-10-11	188.32
2018-10-12	194.1
2018-10-13	196.72
2018-10-14	191.87
2018-10-15	204.53
2018-10-16	205.43
2018-10-17	203.21
2018-10-18	199.2
2018-10-19	200
2018-10-20	202.69
2018-10-21	202.12
2018-10-22	201.25
2018-10-23	201.12
2018-10-24	200.68
2018-10-25	199.65
2018-10-26	200.7
2018-10-27	201.46
2018-10-28	202.43
2018-10-29	194.31
2018-10-30	195.35
2018-10-31	196.95
2018-11-01	197.96
2018-11-02	199.75
2018-11-03	198.35
2018-11-04	210.06
2018-11-05	208.53
2018-11-06	218.65
2018-11-07	216.84
2018-11-08	210.34
2018-11-09	208.01
2018-11-10	210.29
2018-11-11	209.88
2018-11-12	208.77
2018-11-13	203.2
2018-11-14	177.79
2018-11-15	178.89
2018-11-16	172.4
2018-11-17	172.49
2018-11-18	175.87
2018-11-19	145.21
2018-11-20	127.55
2018-11-21	134.73
2018-11-22	123.25
2018-11-23	121.44
2018-11-24	110.16
2018-11-25	114.3
2018-11-26	106.95
2018-11-27	108.7
2018-11-28	121.94
2018-11-29	116.38
2018-11-30	111.65
2018-12-01	116.82
2018-12-02	114.76
2018-12-03	107.21
2018-12-04	108.61
2018-12-05	100.76
2018-12-06	89.09
2018-12-07	92.45
2018-12-08	89.99
2018-12-09	92.79
2018-12-10	89.23
2018-12-11	86.96
2018-12-12	89.09
2018-12-13	85.35
2018-12-14	83
2018-12-15	83.03
2018-12-16	83.74
2018-12-17	93.79
2018-12-18	101
2018-12-19	99.34
2018-12-20	114.52
2018-12-21	107.74
2018-12-22	116.09
2018-12-23	129.61
2018-12-24	139.09
2018-12-25	128.82
2018-12-26	130.47
2018-12-27	114.63
2018-12-28	136.82
2018-12-29	134.15
2018-12-30	138.78
2018-12-31	130.53
2019-01-01	139.75
2019-01-02	153.5
2019-01-03	147.23
2019-01-04	153.24
2019-01-05	154.21
2019-01-06	155.92
2019-01-07	150.62
2019-01-08	148.97
2019-01-09	149.5
2019-01-10	126.41
2019-01-11	125.83
2019-01-12	124.59
2019-01-13	115.58
2019-01-14	128.37
2019-01-15	120
2019-01-16	122.12
2019-01-17	122.55
2019-01-18	119.53
2019-01-19	123.17
2019-01-20	117.43
2019-01-21	115.86
2019-01-22	118.08
2019-01-23	116.55
2019-01-24	116.4
2019-01-25	114.95
2019-01-26	115.01
2019-01-27	111.35
2019-01-28	105.47
2019-01-29	104.02
2019-01-30	107.61
2019-01-31	105.79
2019-02-01	105.88
2019-02-02	109.3
2019-02-03	105.94
2019-02-04	106.08
2019-02-05	106
2019-02-06	103.36
2019-02-07	103.21
2019-02-08	117.96
2019-02-09	118.06
2019-02-10	123.94
2019-02-11	119.55
2019-02-12	120.82
2019-02-13	120.74
2019-02-14	119.39
2019-02-15	120.42
2019-02-16	121.56
2019-02-17	132.34
2019-02-18	144.62
2019-02-19	142.69
2019-02-20	147.19
2019-02-21	144.21
2019-02-22	146.68
2019-02-23	157.56
2019-02-24	131.76
2019-02-25	137.64
2019-02-26	135.66
2019-02-27	134.46
2019-02-28	134.48
2019-03-01	134.72
2019-03-02	132.32
2019-03-03	129.78
2019-03-04	125.24
2019-03-05	136.3
2019-03-06	137
2019-03-07	136.21
2019-03-08	132.75
2019-03-09	136.41
2019-03-10	134.66
2019-03-11	132.05
2019-03-12	132.8
2019-03-13	131.16
2019-03-14	131.4
2019-03-15	135.99
2019-03-16	140.48
2019-03-17	138.07
2019-03-18	137.01
2019-03-19	138.1
2019-03-20	138.73
2019-03-21	134.41
2019-03-22	135.87
2019-03-23	136.52
2019-03-24	135.37
2019-03-25	133.01
2019-03-26	133.28
2019-03-27	139.27
2019-03-28	137.46
2019-03-29	142.83
2019-03-30	142.12
2019-03-31	141.2
2019-04-01	141
2019-04-02	164.69
2019-04-03	161.33
2019-04-04	157.4
2019-04-05	166.08
2019-04-06	165.79
2019-04-07	174.84
2019-04-08	180.74
2019-04-09	175.83
2019-04-10	177.55
2019-04-11	164.92
2019-04-12	164.27
2019-04-13	163.75
2019-04-14	168.11
2019-04-15	160.24
2019-04-16	166.38
2019-04-17	166.54
2019-04-18	174.15
2019-04-19	173.83
2019-04-20	173.73
2019-04-21	169.9
2019-04-22	171.58
2019-04-23	171.07
2019-04-24	165.75
2019-04-25	151.95
2019-04-26	153.41
2019-04-27	155.66
2019-04-28	153.19
2019-04-29	152.36
2019-04-30	160.4
2019-05-01	158.39
2019-05-02	158.7
2019-05-03	164.91
2019-05-04	161.85
2019-05-05	161.25
2019-05-06	171.07
2019-05-07	166.34
2019-05-08	169.58
2019-05-09	170.11
2019-05-10	172.21
2019-05-11	193.99
2019-05-12	188.23
2019-05-13	196.51
2019-05-14	217.6
2019-05-15	249.12
2019-05-16	264.39
2019-05-17	244.59
2019-05-18	234.03
2019-05-19	261.089
2019-05-20	252.22
2019-05-21	254.74
2019-05-22	243.32
2019-05-23	245.64
2019-05-24	249.83
2019-05-25	251.55
2019-05-26	268.8
2019-05-27	272.65
2019-05-28	271.15
2019-05-29	269.39
2019-05-30	254.47
2019-05-31	267.56
2019-06-01	264.78
2019-06-02	269.23
2019-06-03	250.89
2019-06-04	240.93
2019-06-05	246.32
2019-06-06	249.85
2019-06-07	249.49
2019-06-08	244.3
2019-06-09	231.3
2019-06-10	247.29
2019-06-11	245.11
2019-06-12	262.92
2019-06-13	255.25
2019-06-14	263.79
2019-06-15	269.29
2019-06-16	268.33
2019-06-17	273.97
2019-06-18	264.07
2019-06-19	268.79
2019-06-20	271.82
2019-06-21	296.25
2019-06-22	308.49
2019-06-23	307.48
2019-06-24	311
2019-06-25	317.27
2019-06-26	334.36
2019-06-27	293.47
2019-06-28	309.49
2019-06-29	317
2019-06-30	290.07
2019-07-01	294.15
2019-07-02	291.25
2019-07-03	301.81
2019-07-04	282.8
2019-07-05	288
2019-07-06	287.57
2019-07-07	306.67
2019-07-08	313.24
2019-07-09	307.92
2019-07-10	288.64
2019-07-11	268.68
2019-07-12	275.55
2019-07-13	269.04
2019-07-14	225.76
2019-07-15	228.28
2019-07-16	198.89
2019-07-17	211.4
2019-07-18	226.31
2019-07-19	220.96
2019-07-20	228.89
2019-07-21	225.64
2019-07-22	216.77
2019-07-23	211.93
2019-07-24	217
2019-07-25	219.31
2019-07-26	219.35
2019-07-27	206.57
2019-07-28	211.5
2019-07-29	210.69
2019-07-30	209.83
2019-07-31	218.7
2019-08-01	217.55
2019-08-02	217.8
2019-08-03	222.14
2019-08-04	222.96
2019-08-05	233
2019-08-06	225.81
2019-08-07	225.8
2019-08-08	220.81
2019-08-09	210.27
2019-08-10	206.13
2019-08-11	216.05
2019-08-12	211.1
2019-08-13	208.58
2019-08-14	186.3
2019-08-15	187.97
2019-08-16	185.26
2019-08-17	185.59
2019-08-18	194.74
2019-08-19	202.32
2019-08-20	196.16
2019-08-21	187.37
2019-08-22	191.13
2019-08-23	194.59
2019-08-24	190.89
2019-08-25	186.32
2019-08-26	188.3
2019-08-27	186.94
2019-08-28	172.79
2019-08-29	168.82
2019-08-30	168.21
2019-08-31	172.11
2019-09-01	171.29
2019-09-02	178.8
2019-09-03	179.08
2019-09-04	174.82
2019-09-05	174
2019-09-06	169.55
2019-09-07	178.08
2019-09-08	181.15
2019-09-09	180.63
2019-09-10	179.17
2019-09-11	178.3
2019-09-12	180.89
2019-09-13	181.65
2019-09-14	188.85
2019-09-15	189.3
2019-09-16	197.59
2019-09-17	207.95
2019-09-18	210.27
2019-09-19	222.89
2019-09-20	218.06
2019-09-21	214.8
2019-09-22	211.51
2019-09-23	200.89
2019-09-24	166.26
2019-09-25	169.98
2019-09-26	165.82
2019-09-27	174.44
2019-09-28	173.9
2019-09-29	169.75
2019-09-30	179.6
2019-10-01	176.15
2019-10-02	180.82
2019-10-03	175.05
2019-10-04	176.1
2019-10-05	176.73
2019-10-06	170.18
2019-10-07	180.68
2019-10-08	181.26
2019-10-09	193.26
2019-10-10	191.79
2019-10-11	180.84
2019-10-12	179.86
2019-10-13	181.36
2019-10-14	186.65
2019-10-15	180.58
2019-10-16	174.5
2019-10-17	177.31
2019-10-18	172.96
2019-10-19	172.09
2019-10-20	175.49
2019-10-21	174.37
2019-10-22	171.3
2019-10-23	161.57
2019-10-24	160.67
2019-10-25	181.66
2019-10-26	180.03
2019-10-27	184.41
2019-10-28	182.28
2019-10-29	191.1
2019-10-30	183.38
2019-10-31	182.72
2019-11-01	183.19
2019-11-02	183.27
2019-11-03	181.69
2019-11-04	186.25
2019-11-05	188.88
2019-11-06	191.13
2019-11-07	186.71
2019-11-08	183.18
2019-11-09	184.88
2019-11-10	188.88
2019-11-11	184.65
2019-11-12	186.98
2019-11-13	187.72
2019-11-14	184.55
2019-11-15	179.82
2019-11-16	182.25
2019-11-17	183.88
2019-11-18	177.85
2019-11-19	175.52
2019-11-20	174.32
2019-11-21	160.84
2019-11-22	150.31
2019-11-23	152
2019-11-24	140.28
2019-11-25	145.91
2019-11-26	148.04
2019-11-27	153
2019-11-28	151.01
2019-11-29	154.75
2019-11-30	151.97
2019-12-01	151.47
2019-12-02	149.13
2019-12-03	147.51
2019-12-04	145.65
2019-12-05	147.86
2019-12-06	148.74
2019-12-07	147.43
2019-12-08	150.67
2019-12-09	147.35
2019-12-10	145.64
2019-12-11	143.18
2019-12-12	144.69
2019-12-13	144.66
2019-12-14	141.81
2019-12-15	142.29
2019-12-16	132.7
2019-12-17	121.55
2019-12-18	133.01
2019-12-19	128.19
2019-12-20	128.36
2019-12-21	127.05
2019-12-22	132.33
2019-12-23	128.02
2019-12-24	127.54
2019-12-25	124.95
2019-12-26	125.44
2019-12-27	126.26
2019-12-28	127.97
2019-12-29	134.28
2019-12-30	131.009
2019-12-31	128.539
2020-01-01	130.27
2020-01-02	126.81
2020-01-03	133.57
2020-01-04	134.13
2020-01-05	134.99
2020-01-06	144.19
2020-01-07	143.35
2020-01-08	140.6
2020-01-09	137.71
2020-01-10	144.72
2020-01-11	142.63
2020-01-12	146.6
2020-01-13	143.51
2020-01-14	165.76
2020-01-15	166.29
2020-01-16	163.93
2020-01-17	169.59
2020-01-18	174.43
2020-01-19	166.75
2020-01-20	166.68
2020-01-21	169.19
2020-01-22	167.7
2020-01-23	162.4
2020-01-24	162.3
2020-01-25	160.12
2020-01-26	167.35
2020-01-27	169.77
2020-01-28	175.77
2020-01-29	173.4
2020-01-30	184.55
2020-01-31	179.74
2020-02-01	183.68
2020-02-02	188.39
2020-02-03	189.68
2020-02-04	188.24
2020-02-05	204
2020-02-06	212.95
2020-02-07	223.22
2020-02-08	223.37
2020-02-09	228.8
2020-02-10	222.85
2020-02-11	237.98
2020-02-12	266.41
2020-02-13	268.42
2020-02-14	286.27
2020-02-15	264.92
2020-02-16	258.5
2020-02-17	268.03
2020-02-18	282.81
2020-02-19	259.48
2020-02-20	257.97
2020-02-21	265.8
2020-02-22	262.079
2020-02-23	275.21
2020-02-24	266.16
2020-02-25	247.93
2020-02-26	224.73
2020-02-27	227.63
2020-02-28	227.37
2020-02-29	218.55
2020-03-01	218.18
2020-03-02	232.08
2020-03-03	223.57
2020-03-04	223.98
2020-03-05	228.49
2020-03-06	244.73
2020-03-07	237.75
2020-03-08	198.99
2020-03-09	201.39
2020-03-10	200.15
2020-03-11	194.61
2020-03-12	106.09
2020-03-13	133.33
2020-03-14	122.17
2020-03-15	123.3
2020-03-16	110.82
2020-03-17	116.09
2020-03-18	118.6
2020-03-19	136.68
2020-03-20	133.27
2020-03-21	132.11
2020-03-22	122.42
2020-03-23	136.35
2020-03-24	139
2020-03-25	136.26
2020-03-26	139
2020-03-27	131.57
2020-03-28	131.35
2020-03-29	125.01
2020-03-30	132.32
2020-03-31	133.08
2020-04-01	136.16
2020-04-02	141.53
2020-04-03	141.42
2020-04-04	144.48
2020-04-05	142.79
2020-04-06	170.74
2020-04-07	164.97
2020-04-08	173.36
2020-04-09	170.22
2020-04-10	158.1
2020-04-11	158.55
2020-04-12	160.09
2020-04-13	156.62
2020-04-14	157.97
2020-04-15	153.21
2020-04-16	172.31
2020-04-17	170.89
2020-04-18	187.46
2020-04-19	180.57
2020-04-20	170.5
2020-04-21	171.07
2020-04-22	183.11
2020-04-23	185.2
2020-04-24	187.71
2020-04-25	194.51
2020-04-26	197.53
2020-04-27	196.78
2020-04-28	197.63
2020-04-29	215.52
2020-04-30	206.23
2020-05-01	212.09
2020-05-02	214.25
2020-05-03	210.24
2020-05-04	206.86
2020-05-05	205.43
2020-05-06	199.26
2020-05-07	212.42
2020-05-08	211.59
2020-05-09	210.54
2020-05-10	187.97
2020-05-11	186.06
2020-05-12	189.43
2020-05-13	200.01
2020-05-14	203.45
2020-05-15	194.45
2020-05-16	200.53
2020-05-17	207.05
2020-05-18	214.83
2020-05-19	214.71
2020-05-20	209.96
2020-05-21	198.72
2020-05-22	207.09
2020-05-23	206.8
2020-05-24	201.57
2020-05-25	204.24
2020-05-26	200.91
2020-05-27	207.94
2020-05-28	219.45
2020-05-29	220.5
2020-05-30	243.28
2020-05-31	231.54
2020-06-01	247.98
2020-06-02	237.71
2020-06-03	244.6
2020-06-04	243.18
2020-06-05	240.04
2020-06-06	241.98
2020-06-07	244.38
2020-06-08	246.89
2020-06-09	244.03
2020-06-10	248.04
2020-06-11	230.15
2020-06-12	237.53
2020-06-13	238.17
2020-06-14	231.34
2020-06-15	230.98
2020-06-16	235.29
2020-06-17	233.71
2020-06-18	231.05
2020-06-19	228.66
2020-06-20	228.8
2020-06-21	227.81
2020-06-22	243.21
2020-06-23	243.05
2020-06-24	234.44
2020-06-25	232.29
2020-06-26	229.41
2020-06-27	220.57
2020-06-28	224.76
2020-06-29	227.81
2020-06-30	225.7
2020-07-01	231.03
2020-07-02	226.48
2020-07-03	225.08
2020-07-04	229.34
